month,admtyp,sex,race,age_group,county,crime_class,n
2024-06-01,Court admission,Male,Black,55-64,Kane,Drug,1
2024-06-01,Court admission,Male,Black,55-64,Kankakee,Person,1
2024-06-01,Court admission,Male,Black,55-64,Lake,Public Order,1
2024-06-01,Court admission,Male,Black,55-64,McLean,Person,1
2024-06-01,Court admission,Male,Black,55-64,McLean,Property,1
2024-06-01,Court admission,Male,Black,55-64,Winnebago,Person,1
2024-06-01,Court admission,Male,Black,55-64,Winnebago,Public Order,1
2024-06-01,Court admission,Male,Black,65-74,Cook,Person,2
2024-06-01,Court admission,Male,Black,65-74,Cook,Property,3
2024-06-01,Court admission,Male,Black,65-74,Cook,Public Order,1
2024-06-01,Court admission,Male,Black,65-74,Macon,Person,1
2024-06-01,Court admission,Male,Black,65-74,St. Clair,Public Order,1
2024-06-01,Court admission,Male,Hispanic,18-19,Cook,Person,1
2024-06-01,Court admission,Male,Hispanic,18-19,Cook,Property,1
2024-06-01,Court admission,Male,Hispanic,18-19,Kane,Public Order,1
2024-06-01,Court admission,Male,Hispanic,20-24,Boone,Person,1
2024-06-01,Court admission,Male,Hispanic,20-24,Boone,Property,1
2024-06-01,Court admission,Male,Hispanic,20-24,Cook,Person,4
2024-06-01,Court admission,Male,Hispanic,20-24,Cook,Property,3
2024-06-01,Court admission,Male,Hispanic,20-24,Cook,Public Order,5
2024-06-01,Court admission,Male,Hispanic,20-24,DuPage,Person,1
2024-06-01,Court admission,Male,Hispanic,20-24,DuPage,Property,2
2024-06-01,Court admission,Male,Hispanic,20-24,DuPage,Public Order,1
2024-06-01,Court admission,Male,Hispanic,20-24,Kane,Property,1
2024-06-01,Court admission,Male,Hispanic,20-24,Kane,Public Order,1
2024-06-01,Court admission,Male,Hispanic,20-24,Lake,Person,1
2024-06-01,Court admission,Male,Hispanic,20-24,Peoria,Person,1
2024-06-01,Court admission,Male,Hispanic,25-29,Bond,Person,1
2024-06-01,Court admission,Male,Hispanic,25-29,Cook,Drug,2
2024-06-01,Court admission,Male,Hispanic,25-29,Cook,Person,4
2024-06-01,Court admission,Male,Hispanic,25-29,Cook,Property,2
2024-06-01,Court admission,Male,Hispanic,25-29,Cook,Public Order,7
2024-06-01,Court admission,Male,Hispanic,25-29,DuPage,Person,1
2024-06-01,Court admission,Male,Hispanic,25-29,DuPage,Public Order,1
2024-06-01,Court admission,Male,Hispanic,25-29,Kane,Drug,1
2024-06-01,Court admission,Male,Hispanic,25-29,Kane,Person,1
2024-06-01,Court admission,Male,Hispanic,25-29,Kankakee,Public Order,1
2024-06-01,Court admission,Male,Hispanic,25-29,Lake,Public Order,1
2024-06-01,Court admission,Male,Hispanic,25-29,McHenry,Property,1
2024-06-01,Court admission,Male,Hispanic,25-29,Rock Island,Property,1
2024-06-01,Court admission,Male,Hispanic,25-29,Whiteside,Person,1
2024-06-01,Court admission,Male,Hispanic,25-29,Will,Property,1
2024-06-01,Court admission,Male,Hispanic,30-34,Cook,Drug,1
2024-06-01,Court admission,Male,Hispanic,30-34,Cook,Person,4
2024-06-01,Court admission,Male,Hispanic,30-34,Cook,Public Order,2
2024-06-01,Court admission,Male,Hispanic,30-34,DeKalb,Person,1
2024-06-01,Court admission,Male,Hispanic,30-34,DuPage,Person,1
2024-06-01,Court admission,Male,Hispanic,30-34,DuPage,Property,1
2024-06-01,Court admission,Male,Hispanic,30-34,Kane,Public Order,2
2024-06-01,Court admission,Male,Hispanic,30-34,Lake,Person,1
2024-06-01,Court admission,Male,Hispanic,30-34,Winnebago,Drug,1
2024-06-01,Court admission,Male,Hispanic,30-34,Winnebago,Public Order,1
2024-06-01,Court admission,Male,Hispanic,35-44,Boone,Public Order,1
2024-06-01,Court admission,Male,Hispanic,35-44,Champaign,Drug,1
2024-06-01,Court admission,Male,Hispanic,35-44,Cook,Drug,1
2024-06-01,Court admission,Male,Hispanic,35-44,Cook,Person,4
2024-06-01,Court admission,Male,Hispanic,35-44,Cook,Property,1
2024-06-01,Court admission,Male,Hispanic,35-44,Cook,Public Order,4
2024-06-01,Court admission,Male,Hispanic,35-44,DuPage,Drug,1
2024-06-01,Court admission,Male,Hispanic,35-44,DuPage,Person,1
2024-06-01,Court admission,Male,Hispanic,35-44,Fayette,Public Order,1
2024-06-01,Court admission,Male,Hispanic,35-44,Kane,Drug,2
2024-06-01,Court admission,Male,Hispanic,35-44,Kane,Person,1
2024-06-01,Court admission,Male,Hispanic,35-44,Lake,Person,1
2024-06-01,Court admission,Male,Hispanic,35-44,McLean,Property,1
2024-06-01,Court admission,Male,Hispanic,35-44,Winnebago,Person,1
2024-06-01,Court admission,Male,Hispanic,35-44,Winnebago,Public Order,2
2024-06-01,Court admission,Male,Hispanic,45-54,Boone,Public Order,1
2024-06-01,Court admission,Male,Hispanic,45-54,Cook,Drug,2
2024-06-01,Court admission,Male,Hispanic,45-54,Cook,Person,5
2024-06-01,Court admission,Male,Hispanic,45-54,Cook,Property,1
2024-06-01,Court admission,Male,Hispanic,45-54,Cook,Public Order,2
2024-06-01,Court admission,Male,Hispanic,45-54,Lake,Drug,1
2024-06-01,Court admission,Male,Hispanic,45-54,Lake,Person,1
2024-06-01,Court admission,Male,Hispanic,45-54,Livingston,Public Order,1
2024-06-01,Court admission,Male,Hispanic,45-54,Will,Drug,1
2024-06-01,Court admission,Male,Hispanic,55-64,Cook,Drug,2
2024-06-01,Court admission,Male,Hispanic,55-64,Cook,Person,1
2024-06-01,Court admission,Male,Hispanic,55-64,DuPage,Public Order,1
2024-06-01,Court admission,Male,Hispanic,55-64,Lee,Person,1
2024-06-01,Court admission,Male,Hispanic,55-64,McLean,Drug,1
2024-06-01,Court admission,Male,Hispanic,65-74,Cook,Person,1
2024-06-01,Court admission,Male,Other,20-24,Cook,Person,1
2024-06-01,Court admission,Male,White,18-19,Cook,Public Order,2
2024-06-01,Court admission,Male,White,18-19,Monroe,Person,1
2024-06-01,Court admission,Male,White,20-24,Bureau,Person,1
2024-06-01,Court admission,Male,White,20-24,Cook,Drug,1
2024-06-01,Court admission,Male,White,20-24,Cook,Person,3
2024-06-01,Court admission,Male,White,20-24,Cook,Property,1
2024-06-01,Court admission,Male,White,20-24,Cook,Public Order,4
2024-06-01,Court admission,Male,White,20-24,Jackson,Person,1
2024-06-01,Court admission,Male,White,20-24,Lee,Person,1
2024-06-01,Court admission,Male,White,20-24,Mason,Person,1
2024-06-01,Court admission,Male,White,20-24,McHenry,Person,1
2024-06-01,Court admission,Male,White,20-24,McLean,Drug,1
2024-06-01,Court admission,Male,White,20-24,McLean,Public Order,1
2024-06-01,Court admission,Male,White,20-24,Mercer,Drug,1
2024-06-01,Court admission,Male,White,20-24,Mercer,Person,1
2024-06-01,Court admission,Male,White,20-24,Montgomery,Drug,1
2024-06-01,Court admission,Male,White,20-24,Peoria,Person,1
2024-06-01,Court admission,Male,White,20-24,Pope,Public Order,1
2024-06-01,Court admission,Male,White,20-24,Rock Island,Drug,1
2024-06-01,Court admission,Male,White,20-24,Wabash,Drug,1
2024-06-01,Court admission,Male,White,20-24,Will,Public Order,1
2024-06-01,Court admission,Male,White,20-24,Winnebago,Public Order,1
2024-06-01,Court admission,Male,White,25-29,Bond,Person,1
2024-06-01,Court admission,Male,White,25-29,Cook,Person,1
2024-06-01,Court admission,Male,White,25-29,Cook,Property,1
2024-06-01,Court admission,Male,White,25-29,Cook,Public Order,2
2024-06-01,Court admission,Male,White,25-29,DeKalb,Person,1
2024-06-01,Court admission,Male,White,25-29,Fayette,Person,1
2024-06-01,Court admission,Male,White,25-29,Henry,Person,2
2024-06-01,Court admission,Male,White,25-29,Jefferson,Person,1
2024-06-01,Court admission,Male,White,25-29,Kankakee,Person,1
2024-06-01,Court admission,Male,White,25-29,Kankakee,Public Order,1
2024-06-01,Court admission,Male,White,25-29,Lawrence,Drug,1
2024-06-01,Court admission,Male,White,25-29,Lawrence,Property,1
2024-06-01,Court admission,Male,White,25-29,Livingston,Person,1
2024-06-01,Court admission,Male,White,25-29,Logan,Person,1
2024-06-01,Court admission,Male,White,25-29,Madison,Drug,1
2024-06-01,Court admission,Male,White,25-29,Marion,Property,1
2024-06-01,Court admission,Male,White,25-29,Massac,Property,1
2024-06-01,Court admission,Male,White,25-29,McHenry,Drug,2
2024-06-01,Court admission,Male,White,25-29,McLean,Public Order,1
2024-06-01,Court admission,Male,White,25-29,Randolph,Public Order,1
2024-06-01,Court admission,Male,White,25-29,Rock Island,Drug,1
2024-06-01,Court admission,Male,White,25-29,Rock Island,Person,1
2024-06-01,Court admission,Male,White,25-29,Saline,Person,1
2024-06-01,Court admission,Male,White,25-29,Shelby,Property,1
2024-06-01,Court admission,Male,White,25-29,Tazewell,Person,1
2024-06-01,Court admission,Male,White,25-29,Vermilion,Person,1
2024-06-01,Court admission,Male,White,25-29,Washington,Property,1
2024-06-01,Court admission,Male,White,25-29,White,Person,1
2024-06-01,Court admission,Male,White,25-29,Will,Person,1
2024-06-01,Court admission,Male,White,25-29,Will,Public Order,1
2024-06-01,Court admission,Male,White,25-29,Winnebago,Person,1
2024-06-01,Court admission,Male,White,30-34,Adams,Property,1
2024-06-01,Court admission,Male,White,30-34,Bond,Public Order,1
2024-06-01,Court admission,Male,White,30-34,Clay,Drug,1
2024-06-01,Court admission,Male,White,30-34,Clinton,Property,1
2024-06-01,Court admission,Male,White,30-34,Cook,Drug,1
2024-06-01,Court admission,Male,White,30-34,Cook,Person,1
2024-06-01,Court admission,Male,White,30-34,Cook,Property,1
2024-06-01,Court admission,Male,White,30-34,Crawford,Drug,1
2024-06-01,Court admission,Male,White,30-34,DeKalb,Person,1
2024-06-01,Court admission,Male,White,30-34,DuPage,Person,1
2024-06-01,Court admission,Male,White,30-34,Jackson,Drug,1
2024-06-01,Court admission,Male,White,30-34,Jackson,Public Order,1
2024-06-01,Court admission,Male,White,30-34,LaSalle,Person,1
2024-06-01,Court admission,Male,White,30-34,Lee,Person,1
2024-06-01,Court admission,Male,White,30-34,Madison,Property,1
2024-06-01,Court admission,Male,White,30-34,Massac,Person,1
2024-06-01,Court admission,Male,White,30-34,McLean,Drug,1
2024-06-01,Court admission,Male,White,30-34,Montgomery,Drug,1
2024-06-01,Court admission,Male,White,30-34,Peoria,Person,1
2024-06-01,Court admission,Male,White,30-34,Randolph,Drug,1
2024-06-01,Court admission,Male,White,30-34,Saline,Person,1
2024-06-01,Court admission,Male,White,30-34,St. Clair,Public Order,1
2024-06-01,Court admission,Male,White,30-34,Tazewell,Property,1
2024-06-01,Court admission,Male,White,30-34,Union,Property,1
2024-06-01,Court admission,Male,White,30-34,Vermilion,Person,1
2024-06-01,Court admission,Male,White,30-34,Winnebago,Drug,2
2024-06-01,Court admission,Male,White,30-34,Woodford,Drug,1
2024-06-01,Court admission,Male,White,30-34,Woodford,Person,1
2024-06-01,Court admission,Male,White,35-44,Adams,Drug,1
2024-06-01,Court admission,Male,White,35-44,Adams,Person,1
2024-06-01,Court admission,Male,White,35-44,Adams,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Cass,Drug,1
2024-06-01,Court admission,Male,White,35-44,Cass,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Champaign,Person,2
2024-06-01,Court admission,Male,White,35-44,Champaign,Property,1
2024-06-01,Court admission,Male,White,35-44,Christian,Person,1
2024-06-01,Court admission,Male,White,35-44,Clay,Drug,1
2024-06-01,Court admission,Male,White,35-44,Clinton,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Cook,Drug,1
2024-06-01,Court admission,Male,White,35-44,Cook,Person,2
2024-06-01,Court admission,Male,White,35-44,Cook,Property,5
2024-06-01,Court admission,Male,White,35-44,Cook,Public Order,2
2024-06-01,Court admission,Male,White,35-44,Crawford,Drug,1
2024-06-01,Court admission,Male,White,35-44,DeKalb,Person,1
2024-06-01,Court admission,Male,White,35-44,DuPage,Property,1
2024-06-01,Court admission,Male,White,35-44,DuPage,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Edwards,Drug,1
2024-06-01,Court admission,Male,White,35-44,Fayette,Drug,1
2024-06-01,Court admission,Male,White,35-44,Fayette,Person,1
2024-06-01,Court admission,Male,White,35-44,Fayette,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Franklin,Property,1
2024-06-01,Court admission,Male,White,35-44,Fulton,Person,1
2024-06-01,Court admission,Male,White,35-44,Grundy,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Henry,Person,1
2024-06-01,Court admission,Male,White,35-44,Henry,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Jackson,Drug,1
2024-06-01,Court admission,Male,White,35-44,Jo Daviess,Property,1
2024-06-01,Court admission,Male,White,35-44,Kankakee,Person,1
2024-06-01,Court admission,Male,White,35-44,Lawrence,Property,1
2024-06-01,Court admission,Male,White,35-44,Lee,Drug,1
2024-06-01,Court admission,Male,White,35-44,Lee,Person,1
2024-06-01,Court admission,Male,White,35-44,Livingston,Person,1
2024-06-01,Court admission,Male,White,35-44,Logan,Person,1
2024-06-01,Court admission,Male,White,35-44,Macon,Person,1
2024-06-01,Court admission,Male,White,35-44,Macon,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Macoupin,Person,1
2024-06-01,Court admission,Male,White,35-44,Madison,Drug,1
2024-06-01,Court admission,Male,White,35-44,Madison,Property,1
2024-06-01,Court admission,Male,White,35-44,Madison,Public Order,2
2024-06-01,Court admission,Male,White,35-44,Marion,Drug,1
2024-06-01,Court admission,Male,White,35-44,McHenry,Drug,1
2024-06-01,Court admission,Male,White,35-44,McHenry,Person,1
2024-06-01,Court admission,Male,White,35-44,McLean,Drug,1
2024-06-01,Court admission,Male,White,35-44,McLean,Person,1
2024-06-01,Court admission,Male,White,35-44,McLean,Property,1
2024-06-01,Court admission,Male,White,35-44,McLean,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Mercer,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Monroe,Drug,2
2024-06-01,Court admission,Male,White,35-44,Monroe,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Montgomery,Drug,1
2024-06-01,Court admission,Male,White,35-44,Montgomery,Person,1
2024-06-01,Court admission,Male,White,35-44,Peoria,Drug,1
2024-06-01,Court admission,Male,White,35-44,Pike,Person,1
2024-06-01,Court admission,Male,White,35-44,Randolph,Drug,3
2024-06-01,Court admission,Male,White,35-44,Randolph,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Sangamon,Person,1
2024-06-01,Court admission,Male,White,35-44,Sangamon,Property,1
2024-06-01,Court admission,Male,White,35-44,St. Clair,Public Order,2
2024-06-01,Court admission,Male,White,35-44,Tazewell,Property,2
2024-06-01,Court admission,Male,White,35-44,Vermilion,Drug,1
2024-06-01,Court admission,Male,White,35-44,Wayne,Person,1
2024-06-01,Court admission,Male,White,35-44,Wayne,Property,1
2024-06-01,Court admission,Male,White,35-44,White,Drug,1
2024-06-01,Court admission,Male,White,35-44,Will,Person,1
2024-06-01,Court admission,Male,White,35-44,Will,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Williamson,Public Order,1
2024-06-01,Court admission,Male,White,35-44,Winnebago,Drug,1
2024-06-01,Court admission,Male,White,35-44,Winnebago,Public Order,2
2024-06-01,Court admission,Male,White,45-54,Adams,Property,1
2024-06-01,Court admission,Male,White,45-54,Adams,Public Order,1
2024-06-01,Court admission,Male,White,45-54,Clinton,Drug,1
2024-06-01,Court admission,Male,White,45-54,Cook,Person,4
2024-06-01,Court admission,Male,White,45-54,Cook,Property,1
2024-06-01,Court admission,Male,White,45-54,DuPage,Drug,1
2024-06-01,Court admission,Male,White,45-54,Effingham,Person,1
2024-06-01,Court admission,Male,White,45-54,Fayette,Public Order,1
2024-06-01,Court admission,Male,White,45-54,Franklin,Person,1
2024-06-01,Court admission,Male,White,45-54,Fulton,Drug,1
2024-06-01,Court admission,Male,White,45-54,Fulton,Property,1
2024-06-01,Court admission,Male,White,45-54,Jefferson,Drug,1
2024-06-01,Court admission,Male,White,45-54,Kankakee,Property,1
2024-06-01,Court admission,Male,White,45-54,LaSalle,Public Order,1
2024-06-01,Court admission,Male,White,45-54,Lake,Drug,1
2024-06-01,Court admission,Male,White,45-54,Macon,Property,1
2024-06-01,Court admission,Male,White,45-54,Macoupin,Drug,2
2024-06-01,Court admission,Male,White,45-54,McLean,Drug,1
2024-06-01,Court admission,Male,White,45-54,McLean,Public Order,1
2024-06-01,Court admission,Male,White,45-54,Monroe,Person,2
2024-06-01,Court admission,Male,White,45-54,Montgomery,Person,1
2024-06-01,Court admission,Male,White,45-54,Morgan,Drug,1
2024-06-01,Court admission,Male,White,45-54,Moultrie,Drug,1
2024-06-01,Court admission,Male,White,45-54,Peoria,Person,1
2024-06-01,Court admission,Male,White,45-54,Pike,Public Order,1
2024-06-01,Court admission,Male,White,45-54,Sangamon,Property,2
2024-06-01,Court admission,Male,White,45-54,St. Clair,Person,1
2024-06-01,Court admission,Male,White,45-54,White,Property,1
2024-06-01,Court admission,Male,White,45-54,Winnebago,Drug,1
2024-06-01,Court admission,Male,White,45-54,Winnebago,Person,1
2024-06-01,Court admission,Male,White,45-54,Woodford,Drug,2
2024-06-01,Court admission,Male,White,55-64,Adams,Public Order,1
2024-06-01,Court admission,Male,White,55-64,Cook,Drug,2
2024-06-01,Court admission,Male,White,55-64,Crawford,Property,1
2024-06-01,Court admission,Male,White,55-64,DuPage,Drug,1
2024-06-01,Court admission,Male,White,55-64,Fulton,Person,1
2024-06-01,Court admission,Male,White,55-64,Hancock,Drug,1
2024-06-01,Court admission,Male,White,55-64,Hardin,Public Order,1
2024-06-01,Court admission,Male,White,55-64,Henry,Public Order,1
2024-06-01,Court admission,Male,White,55-64,Kankakee,Person,1
2024-06-01,Court admission,Male,White,55-64,LaSalle,Drug,1
2024-06-01,Court admission,Male,White,55-64,Logan,Person,1
2024-06-01,Court admission,Male,White,55-64,Madison,Public Order,1
2024-06-01,Court admission,Male,White,55-64,Peoria,Drug,1
2024-06-01,Court admission,Male,White,55-64,Wabash,Property,1
2024-06-01,Court admission,Male,White,55-64,Winnebago,Public Order,1
2024-06-01,Court admission,Male,White,65-74,Christian,Public Order,1
2024-06-01,Court admission,Male,White,65-74,Cook,Public Order,1
2024-06-01,Court admission,Male,White,65-74,DuPage,Person,1
2024-06-01,Court admission,Male,White,65-74,LaSalle,Person,1
2024-06-01,Court admission,Male,White,65-74,Madison,Person,1
2024-06-01,Court admission,Male,White,75<,Lee,Person,1
2024-06-01,New sentence violator,Male,Black,25-29,Macon,Drug,1
2024-06-01,New sentence violator,Male,Black,25-29,Peoria,Person,1
